GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.299799396892391,,1.17520691655905,,0.100348214919125,,,5.69058387316477,,,9.4133075860888,7.98839786771299,,,,1.9694793442587,6.40782455461096,,6.96590776663249,,0.380648082622018,,,,,1.2062282696469,2.87594825367773,,,6.82809790192007,0.0478251828458556,0.698739470131831,4.76342528486511,1.26523074771908,8.71333017969241,,,,0.203706694385138,6.02587332846075,2.7342921877412,3.68231372269422,,1.10544315661246,,3.09769960412072,,,3.47371621780232,5.04874296866855,,,,8.14694915323918,,,2.29333004266828,4.06177236428338,1.01441459923858,1.8888296635269,,,,,3.8436391953922,6.56310611941152,6.51585427014752,1.68181118514038,0.440706026880788,,8.96539494611032,1.5473145317544,,5.61483951895258,,1.6737126213186,0.170321900684516,,4.77723144409928,1.05098805187826,,1.82663870864163,,7.11593747643431,5.64856949420253,1.05850267280226,,,0.309330147832981,7.02649264397083,7.04803359390416,5.50762270063445,4.72672563988105,8.74946468913551,2.02964646646921,,1.57925179773453,,,,,,3.30630024987688,2.5,0.69363449799495,,,,,,1.3925349007781,1.67879002548606,2.90246118675275,,0.189550547189387,,,1.57002158598293,2.90258364295624,3.79741864335299,,,,,,0.517561261952076,0.371788236637846,,3.08764446570952,,,7.96844099447906,,8.31375600438102,2.19219937964225,0.0285468922228073,0.856813740545481,,8.4704416718435,,1.08264322212523,,,4.47139934017018,,4.01986379341819,3.91629834868782,4.36523832997043,3.8712411663637,2.88500411497708,,,,6.62684321207872,,0.543044410418165,,,,,,,3.0249894584338,0.291520695648822,,8.47581358523777,0.676591923996795,3.79359191555322,,,,0.191249426065941,4.21409070373117,5.54003405179608,3.59234573836028,,,1.67,8.31679118907386,10.4818622752244,1.85043846221951,,2.54044920808836,,,0.357784891043768,,,6.38006636963925,0.870945447085924,2.00167219112729,,,,0.933595557451025,,,8.59167392227437,,9.42827297728742,4.8765835694642,,,,,,2.82788599376225,3.11915910291355,,,,,,,5.62322408534263,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,95.0638125640712,,85.6765213108047,,98.6054057631238,,,23.4964394584044,,,15.4070778336225,21.7733257962677,,,,76.752257214067,9.26651284782668,,19.4147944103697,,93.212665708911,,,,,73.526995475976,50.4554018527188,,,37.1551474157905,99.3049634406846,86.1576263868908,23.1656217880914,81.2882281668792,20.3803214738643,,,,89.0554327353694,23.5712988091127,59.0986836727602,37.1755053448964,,82.6507114183353,,36.4018632600494,,,42.1730438699571,35.2055968248217,,,,15.3548258164979,,,60.4660653938524,42.8982216029352,91.8547756927156,61.8797274086822,,,,,33.2696456516964,12.5622117835758,18.0442145294462,61.1515998461453,95.8352999385644,,24.9819621962685,83.8889135528556,,29.6795073630109,,71.1758843129548,96.8143087981214,,15.5644797348741,85.2905656377997,,63.2385928043216,,16.6173393732325,19.3189781973266,77.0007382925038,,,97.301771412256,15.8931260755229,33.7957304662186,22.8670307750658,24.7049006774219,16.2009211549979,77.8251020880909,,76.4064437930272,,,,,,56.5530648238871,40.57490037,91.2743073026973,,,,,,67.0603010747622,63.3176157526668,61.1087485607147,,96.3782103538074,,,65.5322717992277,55.6992071343824,47.3778411436473,,,,,,91.237575289751,92.1512410860565,,63.3564045407203,,,17.4937782057682,,17.5836182912908,58.5063593166077,99.4946214577262,83.1374135290206,,17.3559607963225,,86.3671162651154,,,40.8673494852311,,30.7520964597935,48.5962066777271,36.6126520455922,56.618338561622,47.9064098040284,,,,41.7947177379881,,89.1466013089248,,,,,,,66.3998962319921,94.8391695308453,,20.3422983530188,92.5468633923067,60.6802003472966,,,,96.2278672895015,51.833912809778,21.2947512274127,45.6644065965,,,74.5,18.7084646401625,12.9524374794257,75.2795152404554,,38.529024616661,,,90.8947193950623,,,10.2022110937246,88.406855996796,75.3100075532517,,,,79.12265988293,,,17.9900820606256,,22.1782767140275,25.6948351923158,,,,,,65.2117027355961,53.5272524853075,,,,,,,33.723425449201,,,,
,,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.289486550838015,,1.15171690656527,,0.0937676465698226,,,5.69190453843674,,,9.26170692740903,8.00257439598824,,,,2.00773674218188,6.29460034638282,,6.8716547181215,,0.353385565963636,,,,,1.15281661420999,2.77723509469998,,,6.66321464032727,0.0459163861038171,0.699861149800792,4.74191038402402,1.14189118529304,8.63494629838266,,,,0.194701715463179,5.86258279204311,2.63666806622762,3.66324700572061,,1.07307453082852,,3.01981150296578,,,3.46875512848052,4.98731539440596,,,,8.06762776976069,,,1.98709472689257,3.98593822712443,0.998301932037815,1.89226163180431,,,,,3.7839885873145,6.4383560673421,6.51837779025172,1.66643548403979,0.423230477810132,,8.80110216516453,1.48551334825798,,5.54523927339107,,1.66957296436666,0.162141739008426,,4.77623617976847,1.05113593623373,,1.78128178699144,,6.95518555836941,5.55546726422073,0.978222892416508,,,0.282114660404526,6.88669001052709,6.99155945150057,5.46829404552268,4.68609995799214,8.58381519331863,1.89058288367507,,1.45420328963268,,,,,,3.30030295800963,2466,0.67078113041265,,,,,,1.33350501629975,1.66324742295009,2.73795915272279,,0.185381334774568,,,1.54652764708518,2.84239529939009,3.84846460856909,,,,,,0.474446474840055,0.355756654361508,,3.01369566194791,,,7.90922366680035,,8.22787398550739,2.21290301389175,0.0249952014365124,0.810104920283274,,8.41179044541335,,1.06673550731964,,,4.34233155081325,,3.95745401780884,3.80762697846114,4.34891696448299,3.79941134917299,2.86697142680046,,,,6.5296604144151,,0.49146685763414,,,,,,,2.99610038294029,0.279335385134356,,8.39313443302419,0.657225379783187,3.55442971804284,,,,0.190503707506263,4.10815424475962,5.23778401866544,3.53823373994867,,,1.61,8.24645200548928,10.3566930027568,1.75796911493949,,2.47189997771422,,,0.347059503897707,,,6.25532056763795,0.840418288496559,1.89844451282213,,,,0.870810225995946,,,8.52767455882459,,9.42324432489286,4.75139546347619,,,,,,2.76545735000725,2.99404546230958,,,,,,,5.40408166966334,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,95.1510031054257,,85.7988703470571,,98.6609568425893,,,23.2649940618694,,,15.4232561130418,22.1215780596383,,,,77.4045561429547,9.13084103312786,,19.5739558526089,,93.6018073753046,,,,,74.6840578009904,50.9973413128227,,,38.1713469169761,99.3360776348411,86.1343973828835,23.5021363902713,82.1950888504946,20.4315812966063,,,,89.5711051812225,24.2999409313157,58.5980835201234,37.9284195407396,,83.1584892018905,,37.1549524584488,,,42.1139841748093,35.1083685768966,,,,15.4833151113928,,,60.0923418628728,43.5865065901732,91.9529314165551,61.8817289752634,,,,,32.8433232687094,12.424933989687,17.9702103395069,61.4420850805738,96.0564871808947,,24.915226463968,84.6026027395313,,29.8709501939864,,71.1143270021095,96.9168945519449,,15.3230714432245,85.6644741441388,,64.47944713235,,17.310859502028,19.0964592661121,77.6047000626267,,,97.5574386508218,16.0046571153646,34.19348098664,24.4912543244283,25.8643539648542,15.8498364836708,79.4423650758683,,77.7860380698326,,,,,,56.7597931403171,41.33794757,91.5986670512648,,,,,,67.1210581145299,63.5583445836132,62.8598687247269,,96.6108441101691,,,65.7951422904541,57.9044265564329,46.8202272414608,,,,,,91.7390924804056,92.9622822597935,,64.3423196812036,,,17.7485265846256,,17.4614895353038,60.8355167326779,99.5133474476692,83.9797394657484,,17.4669428571528,,86.5725393452159,,,41.2362814262585,,31.7541199588856,50.1719122294641,37.5197751389246,58.2061787984782,47.6565346532856,,,,42.2870396527173,,90.2979530746101,,,,,,,66.5490141810063,95.0768722572882,,20.4450590258317,92.9871914081781,63.3194248941961,,,,96.2442671956837,53.045420876694,25.3024212396537,46.0699649496541,,,75.2,19.536435291169,13.8350826929674,75.5724643461306,,40.9709677683909,,,91.0923705289866,,,10.26184588697,88.7981944063098,76.0482136266456,,,,79.4921424026726,,,17.8177537908727,,22.2576159050601,25.6641833663029,,,,,,64.5893358290682,54.1589084837251,,,,,,,36.7612336526624,,,,
,,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.278335864665165,,1.14255008349639,,0.087746460609906,,,5.58304062811256,,,9.23240603584903,7.81724984622925,,,,1.94501941336351,6.24536704208844,,6.82011928491471,,0.332095741212383,,,,,1.09190022670197,2.69614406138549,,,6.57725197767538,0.0438698906204726,0.700969872575981,4.69797469599178,1.09406726335063,8.63932206337897,,,,0.184263237513854,5.82168154230696,2.50317929816373,3.61765156744608,,1.04089795847816,,2.89499294085354,,,3.47548455914117,4.86724140076242,,,,7.9250055270209,,,2.01078699399137,3.86979935993041,0.971681751096063,1.88240150767071,,,,,3.75474739412932,6.30072158791019,6.58083935935956,1.65238783598476,0.404566536720584,,8.67475199846896,1.35880715816921,,5.43510775720515,,1.71464229714385,0.157519672032484,,4.65498082045696,1.02754186934319,,1.78305726591156,,6.88432551245119,5.46578979731973,0.933853901888241,,,0.262405622927466,6.85686364126077,6.93529519560892,5.43788785258799,4.617456686973,8.43103891784395,1.72619938102379,,1.41767832941282,,,,,,3.18064859429398,2433,0.643516115875928,,,,,,1.33102502905095,1.64204702356509,2.59829026688951,,0.172883665998556,,,1.51836402048943,2.78641437802575,3.74500415487528,,,,,,0.434671960452292,0.325306345310471,,2.91605149211216,,,7.92050171668838,,8.21690056514529,2.07876919633568,0.0247206105851967,0.767544383274082,,8.36030893775553,,1.04016107264157,,,4.3199117257675,,3.75639100141855,3.58698255966957,4.27928615538289,3.72317347625049,2.81740521547841,,,,6.46441051461402,,0.438278121204815,,,,,,,2.95589296154786,0.262217917441844,,8.29648379438651,0.630456167450379,3.4762421458786,,,,0.189687649316325,4.03672358503544,5.22724293886551,3.46677245531201,,,1.55,8.16119383211152,10.3248443696359,1.6736303294891,,2.37339797782762,,,0.337193565739926,,,6.20397003141049,0.801216627892568,1.8553976169688,,,,0.833084583686813,,,8.4102853736648,,9.34939872299061,4.62246831702317,,,,,,2.74838405752286,2.93622382137774,,,,,,,5.24441250396231,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,95.2413955855302,,86.0813091719674,,99.0845015619905,,,23.310682120988,,,15.2261257765377,22.590592931321,,,,78.1275160748146,8.90231127040835,,19.7425874374249,,94.093605234399,,,,,76.0087156893653,51.0788946089201,,,38.6883747356019,99.36303558113,86.1113345760596,23.9213912089796,82.5382204337679,20.277912800899,,,,90.3928529406516,24.4945455048727,60.2658441291437,37.9333117673098,,83.5300548684034,,37.3769744658367,,,42.0584405237815,35.3079386795739,,,,15.6191223814182,,,59.7349141242668,43.2355500419388,92.3382143969691,62.0166919738998,,,,,32.7945512465597,12.3304758927513,17.4862415789209,63.3814129780234,96.2393008338836,,25.4449365524068,85.6176297164836,,30.4675703327462,,70.0883024746902,97.0703355047912,,15.0711443585569,86.366476015727,,63.4632147798396,,18.1170131917969,18.5179676883863,78.5780205459529,,,97.7931529626368,15.829341196279,34.5310742933485,26.1045102522332,26.8789641222034,15.4109433545837,81.2470580054693,,77.3257147978943,,,,,,58.0222570414239,42.02316876,91.9923906787098,,,,,,67.169238704856,63.9323162504558,64.8162124414409,,96.6369838422969,,,66.1516599981066,58.3701120939028,47.6761665013829,,,,,,92.6156369893089,93.2485716737899,,65.4725173193017,,,18.0026617691217,,17.3264413431995,60.9881318514631,99.5301698747581,84.6915094108012,,17.312076506561,,86.9199883906177,,,41.1308241237955,,30.846344235179,50.980347490242,36.4573380259523,59.8963463836064,47.2979978990441,,,,42.517870266956,,91.3899099722847,,,,,,,66.7390766706359,95.4150712937522,,20.6248941236296,93.1348586753417,62.5543952977474,,,,96.2621042509336,53.9518131186482,24.5521225286891,46.3814598419166,,,76,20.6925460486945,14.1118095792577,76.6289813441127,,41.109767411577,,,91.3178628760026,,,10.1233078994875,89.4371076778508,76.6417980682751,,,,80.5345848390901,,,17.9219258961517,,21.9337170957759,25.7495209429648,,,,,,65.4194516307825,55.127400920356,,,,,,,38.6837060017359,,,,
,,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.267055816971587,,1.11381173502116,,0.0561821808870727,,,5.51889945888944,,,9.12353807521714,7.71538938033117,,,,1.89485137922352,6.12149281838276,,6.70573291092342,,0.307965313573084,,,,,1.02897328338363,2.65746266801568,,,6.48864806479815,0.0426276087408509,0.702068433091558,4.65550585832348,1.06649892587748,8.63494788741045,,,,0.168017742360217,5.65899887276746,2.06140422007075,3.50683544808137,,1.0145,,2.7782904753066,,,3.37776699968257,4.77137539378709,,,,7.86523247977871,,,2.0055299846504,3.76757603424576,0.927408640652804,1.82799760706822,,,,,3.77994417625883,6.23016764606041,6.35239830206248,1.56634150253991,0.38561570032794,,8.7086548174457,1.24657733076951,,5.29777485701101,,1.76970644572836,0.149693072696868,,4.6233054593842,0.966544609144936,,1.70897754723245,,6.91336588658405,5.33441156254029,0.893767897342999,,,0.246288278106888,6.83220279406555,6.88656905890597,5.33292906713292,4.6254897872274,8.40284117953734,1.55978841024059,,1.42449532490643,,,,,,3.11016925795959,2402,617,,,,,,1.32563537272016,1.62000000000002,2.44952578606301,,0.173142422310195,,,1.48688513488512,2.70775545586327,3.67764216773624,,,,,,0.40104563836305,0.305671699993507,,2.81609140859141,,,7.90170218560309,,8.12581747154458,2.05509060613732,0.023163426976122,0.718061281004189,,8.32770790661582,,1.01078177670008,,,4.28576418915277,,3.80988283612335,3.43199262633596,4.35292850016523,3.64326709297845,2.78592774431297,,,,6.2958881784484,,0.382502,,,,,,,2.91331045903495,0.244163144949142,,8.15457756456273,0.589254805683858,3.45872664441967,,,,0.188799504957131,3.97549084717247,5.15194274900843,3.39095963279693,,,1.49,8.11930711131058,10.3144911883288,1.58871863795857,,2.36359888092649,,,0.3285002,,,6.05727484768854,0.761579558789773,1.81993622328988,,,,0.768663129887789,,,8.26083120565897,,9.28817934303459,4.49173498266237,,,,,,2.7023208125021,2.80487008595906,,,,,,,5.10552675909784,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,95.3226392083341,,86.5088324255426,,99.1731391482611,,,23.3401873912231,,,15.1615767365139,23.154405116963,,,,78.4372036270495,8.70082294793895,,19.7809837583205,,94.3513648150338,,,,,76.6204657567279,51.1519438787069,,,39.2214620477829,99.3849207401626,86.0883552811146,24.2590867739833,83.0762671094479,20.0335195860354,,,,90.6574788321467,24.9560477926655,66.1793866249663,39.0059109514499,,83.7390037990713,,36.4768662989333,,,44.0733152195492,35.3075121766575,,,,15.6787424085092,,,59.7841095367621,43.9878835688669,92.5695357824845,63.3495912372536,,,,,32.2103458625807,12.1970835139236,17.3646416218118,65.3591227873156,96.4346709279196,,25.8448045537259,87.9947725860712,,31.0296833758198,,70.4755605388185,97.1866749105139,,14.4445496909299,87.1404141419075,,63.8583549023696,,18.9020434433678,20.4313507980497,78.9163486614756,,,97.9274194600255,15.6570588704419,34.7465852508927,26.5524624372391,26.9354115393385,14.9704363797187,83.1631541959712,,77.9771828774535,,,,,,57.4118763873599,42.63675318,92.3512,,,,,,67.5965001997431,64.2160762942781,64.1185293017101,,96.6931892867781,,,66.5818334763395,58.96766795132,49.8026181300023,,,,,,93.2351796033477,93.6387767601059,,66.6024804438705,,,18.1350767135026,,17.3710580074049,59.9710616493713,99.5750312942953,85.2842550458466,,17.6534586113348,,87.2985572159994,,,41.8775892911831,,31.9135691773425,53.3154430732848,39.2344109873208,61.6263999847205,47.266757099941,,,,43.388583803949,,92.5135277269204,,,,,,,66.9154137775855,95.6383913611108,,20.883510199012,93.3083372169442,66.2127318277207,,,,96.2814363448652,54.8380321529079,24.7113397912981,46.7093146197102,,,76.7,22.1141232907003,14.1574582229945,77.9909153958948,,41.485962488735,,,91.4758292233552,,,10.2957421754389,89.8147254063143,77.0221944116214,,,,81.8816351225184,,,17.8438070052639,,21.8314723709978,25.680907781522,,,,,,66.6864085091593,54.9216260920862,,,,,,,39.2853501373001,,,,
,,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.25640266090193,,1.07572949715908,,0.0539401957453765,,,5.42273613972486,,,9.01915875669312,7.66689302474963,,,,1.88139214654843,6.11688197327209,,6.63363775226566,,,,,,,1.00047265402925,2.60028418016863,,,6.39763352377087,,,4.63010071702145,1.02935312557652,8.60281988769958,,,,,5.68284858783609,1.84342417226898,3.47156029324493,,0.97419240414898,,2.78531572936717,,,3.39376112540578,4.66814311767923,,,,7.79405274858626,,,1.93446285281735,3.63425759039962,0.906828938226615,1.7653238299009,,,,,3.67032057084216,6.03594261488185,6.25758092581047,,0.365491943568582,,8.70360481437743,1.05266939430246,,5.15841325296271,,1.74478698608136,,,4.5959489739171,0.931992102174561,,1.76460219581903,,6.71918818907564,5.2832754751772,0.873931657439874,,,0.234116998632348,6.75166317340448,6.85700771286084,5.27016557925033,4.64288210174686,8.33441775831255,1.48206871762378,,1.38747082037427,,,,,,3.04008442279367,2357,0.512598541908007,,,,,,1.3084506901058,1.59328703672648,2.45951622613385,,,,,1.47124488750706,2.68649764047081,3.5471309786086,,,,,,0.374667051774596,0.287830531828952,,2.72730625198765,,,7.8089474508733,,7.89542294288621,2.06776683382161,,0.701027519034742,,8.31003848218311,,0.996317056937623,,,4.14580245426809,,3.80118751157239,3.26520906631643,4.08652962355774,3.57406075102331,2.65694021447595,,,,6.14581590627027,,0.382827212285464,,,,,,,2.86416406969971,,,7.99977428693174,0.57393926796781,3.13966082151776,,,,,3.88407555223051,5.0929676019722,3.33375114898691,,,1.43,8.20664173231891,10.2835252657112,1.49382404316107,,2.29724132803743,,,0.317676848390547,,,6.03379038878939,0.731528086834256,1.77736262497076,,,,0.729891015852671,,,8.17705465946994,,9.20078034214196,4.43623508999343,,,,,,2.66233174986525,2.72719025255447,,,,,,,5.06752517292833,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,95.4281700474532,,87.016830122355,,99.2222781722417,,,23.5205992050151,,,14.7511133556063,23.9911664259528,,,,78.2971375738787,8.40817873396133,,19.6154101433799,,,,,,,76.9473113696534,51.7906488040949,,,39.766828553754,,,24.5297066548844,83.0779312389838,19.4017787469316,,,,,24.3209443344155,69.2233156564843,38.7929851236443,,84.3136679820696,,37.6940701777899,,,42.3286133775821,35.9006943584348,,,,15.7499284555838,,,58.9641943022129,44.1772694884199,92.7038004536421,63.9246761572029,,,,,35.1234017926718,12.4996823372262,16.9918604003101,,96.6181740252435,,25.3866439098626,89.6207013072074,,31.6618676662685,,71.3520462947982,,,14.7948732247616,87.2909899245828,,63.8085982070643,,19.658175919696,20.3872758880607,79.4671127895422,,,98.0598160884068,15.5727757861355,34.8443901241382,25.6722517872903,28.4993425311613,14.9399777352318,83.6014978493463,,79.131204172726,,,,,,57.360474565787,43.5842209,92.5489087332647,,,,,,67.8224915127275,64.6822288867215,65.3405715486904,,,,,66.8794860161015,61.166742520379,50.0948531615379,,,,,,93.4387080362692,93.8583582613238,,67.6369151333969,,,18.2485415386688,,17.2806099940377,60.7057539081475,,86.2129987727455,,17.6870066272672,,87.4963058286004,,,41.7500946541873,,30.5377857145863,54.1669386817055,40.50371646298,63.1369878595946,49.502426346276,,,,44.1112529492033,,92.5574701967017,,,,,,,67.2335753267049,,,19.4022996605277,93.7794450821302,67.7372579321303,,,,,55.1490247547476,23.9919464549055,46.8629564774207,,,77.6,22.5922936581667,14.2483368438294,78.7380342884357,,41.7708102247516,,,91.7210354072262,,,10.0652291778789,90.2689296589298,75.6095902909576,,,,83.9555386391533,,,17.7873376467088,,21.8908851134767,25.4765301341964,,,,,,67.1603761123351,55.9772994072848,,,,,,,40.3399204982977,,,,
,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.258068984974386,,1.03061993092377,,0.0477036293966109,,,5.32082592182058,,,8.95611629660934,7.71132089519804,,,,1.89004845503041,6.05073925955935,,6.49428548128565,,,,,,,0.987449154272079,2.52236540705195,,,6.30499304993963,,,4.75869925557125,1.02651180108606,8.58980960907537,,,,,5.72527808223297,1.9524572296276,3.46839931976083,,0.958492921674602,,2.68251299844917,,,3.3901377964995,4.52277241439956,,,,7.74559154272733,,,1.98030809791291,3.56043791406256,0.896681423283694,1.74929453737274,,,,,3.60696632092332,5.97921350477388,6.37600543486395,,0.344034432109315,,8.63192140538656,0.928172159768036,,5.09090140116475,,1.68186141723828,,,4.52689564991791,0.938684049372386,,1.64522730750182,,6.65331274375404,5.22187502285055,0.845567852113083,,,0.225343762687116,6.74389509749905,6.88764471133212,5.2287545252422,4.60326033535571,8.19343396366268,1.24648117725679,,1.28598341239931,,,,,,3.00844874817819,2.3,0.489986214099838,,,,,,1.29281962311558,1.58890519787488,2.31272883206925,,,,,1.52497310701123,2.60615878658908,3.48253523388663,,,,,,0.354684682943906,0.274168319315679,,2.7850399916508,,,7.78458410267836,,7.70195696169826,2.04425899949117,,0.642649900544882,,8.1852187849504,,0.983670854441214,,,4.03980472018747,,3.8178405409358,3.15297569398907,3.94359532406982,3.47439877946314,2.62941025239912,,,,6.02565176435973,,0.266867812557326,,,,,,,2.93502116394376,,,7.98836366306599,0.564146132211066,3.01716672487874,,,,,3.83833767539025,5.12298932769679,3.30285732747772,,,1.43,8.18109454995021,10.329596707534,1.41501770475154,,2.25990373843552,,,0.295521198675303,,,5.96338191422632,0.707694382490369,1.83984142510128,,,,0.62903516104451,,,8.15595594247644,,9.08815596094972,4.34791707527008,,,,,,2.61433085933817,2.64643283939825,,,,,,,4.96597995299475,,,,
